Room ID,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates
30305834,226011667,Chaoyang,Entire home/apt,638,1,28,8/26/2019,2.91,10,365,9/23/2019,Beijing,China,"39.9380917194, 116.452065898"
30368921,213903652,Chaoyang,Entire home/apt,469,1,4,8/24/2019,0.4,22,92,9/23/2019,Beijing,China,"39.9286527282, 116.4558008"
30492056,175543225,Chaoyang,Entire home/apt,256,1,21,8/29/2019,2.15,1,321,9/23/2019,Beijing,China,"39.9658585754, 116.451342357"
30512392,214747089,Chaoyang,Entire home/apt,397,1,21,9/13/2019,2.23,12,82,9/23/2019,Beijing,China,"39.9368209756, 116.455646761"
30572563,135287911,Chaoyang,Entire home/apt,730,1,0,,,21,0,9/23/2019,Beijing,China,"39.9273715342, 116.593199639"
30583097,103960302,Chaoyang,Entire home/apt,953,2,38,8/5/2019,3.97,15,14,9/23/2019,Beijing,China,"39.9170894201, 116.454304615"
30598578,169233777,Chaoyang,Entire home/apt,299,1,1,12/31/2018,0.11,50,364,9/23/2019,Beijing,China,"39.919478552, 116.556207624"
30622074,141323638,Chaoyang,Private room,597,2,0,,,2,358,9/23/2019,Beijing,China,"39.9076533085, 116.439913842"
30680971,135287911,Chaoyang,Shared room,4234,1,0,,,21,0,9/23/2019,Beijing,China,"39.916733189, 116.45957113"
30754479,213468831,Chaoyang,Entire home/apt,441,1,1,4/6/2019,0.17,34,365,9/23/2019,Beijing,China,"39.9920249016, 116.47828642"
30844234,177444791,Chaoyang,Entire home/apt,398,30,23,8/15/2019,2.47,17,194,9/23/2019,Beijing,China,"39.9025820434, 116.444125527"
30901823,187663691,Chaoyang,Shared room,156,1,0,,,1,358,9/23/2019,Beijing,China,"39.8922975022, 116.466472121"
30917805,29605408,Chaoyang,Entire home/apt,420,1,2,6/7/2019,0.35,30,365,9/23/2019,Beijing,China,"39.9812459776, 116.37549765"
30919727,223810149,Chaoyang,Entire home/apt,640,1,2,2/7/2019,0.24,11,184,9/23/2019,Beijing,China,"39.9134038931, 116.437060009"
31042784,222671100,Chaoyang,Entire home/apt,277,2,1,8/25/2019,1,7,330,9/23/2019,Beijing,China,"39.8605679426, 116.459963195"
31075106,231901036,Chaoyang,Private room,164,1,0,,,3,179,9/23/2019,Beijing,China,"39.8779336587, 116.465531024"
31079915,132409698,Chaoyang,Shared room,199,1,1,1/1/2019,0.11,1,0,9/23/2019,Beijing,China,"39.9244210207, 116.560965783"
31179672,146477961,Chaoyang,Entire home/apt,327,1,5,8/30/2019,0.56,4,86,9/23/2019,Beijing,China,"39.916949301, 116.470004105"
31200047,199608290,Chaoyang,Entire home/apt,540,1,10,8/31/2019,1.16,20,87,9/23/2019,Beijing,China,"39.9698013312, 116.392387228"
31245647,118741230,Chaoyang,Shared room,121,2,5,8/26/2019,0.63,6,363,9/23/2019,Beijing,China,"40.005896593, 116.482006103"
31266489,230114738,Chaoyang,Entire home/apt,398,1,24,9/21/2019,2.79,28,328,9/23/2019,Beijing,China,"39.9244090769, 116.475628244"
31274507,52072921,Chaoyang,Entire home/apt,498,1,21,9/14/2019,2.53,11,347,9/23/2019,Beijing,China,"39.9295592571, 116.614675232"
31472061,235178478,Chaoyang,Private room,590,1,3,7/28/2019,0.63,8,353,9/23/2019,Beijing,China,"39.9218443202, 116.523478776"
31476534,235586583,Chaoyang,Entire home/apt,356,1,22,8/25/2019,2.58,20,362,9/23/2019,Beijing,China,"39.9215376906, 116.456776891"
31557964,36668556,Chaoyang,Private room,199,2,45,8/27/2019,5.4,11,2,9/23/2019,Beijing,China,"39.9322238143, 116.459888887"
31558339,36668556,Chaoyang,Private room,227,2,31,8/16/2019,3.73,11,6,9/23/2019,Beijing,China,"39.9314581694, 116.460369584"
31570734,79771478,Chaoyang,Entire home/apt,484,1,5,7/31/2019,0.87,1,364,9/23/2019,Beijing,China,"39.8968132663, 116.502725642"
31571815,180225815,Chaoyang,Private room,299,1,0,,,2,295,9/23/2019,Beijing,China,"39.8298737488, 116.465892804"
31572353,212915035,Chaoyang,Entire home/apt,491,1,30,8/1/2019,3.57,1,233,9/23/2019,Beijing,China,"39.8994372532, 116.481732016"
31597771,227785127,Chaoyang,Shared room,100,2,0,,,1,49,9/23/2019,Beijing,China,"39.9468486963, 116.444896082"
31606633,60950162,Chaoyang,Entire home/apt,298,5,1,1/18/2019,0.12,1,0,9/23/2019,Beijing,China,"39.9570356835, 116.580967756"
31697530,96168350,Chaoyang,Private room,199,3,14,9/16/2019,1.74,3,30,9/23/2019,Beijing,China,"39.9052049691, 116.444450295"
31717774,220493576,Chaoyang,Entire home/apt,498,1,1,7/12/2019,0.4,5,364,9/23/2019,Beijing,China,"39.9908365059, 116.478848912"
31765565,155053807,Chaoyang,Entire home/apt,491,1,8,8/15/2019,1.56,23,362,9/23/2019,Beijing,China,"39.8702710554, 116.44928908"
31811864,41738052,Chaoyang,Private room,164,2,9,8/31/2019,1.43,1,74,9/23/2019,Beijing,China,"39.9664608107, 116.531097027"
31872571,191520600,Chaoyang,Entire home/apt,825,1,0,,,15,359,9/23/2019,Beijing,China,"39.8700340461, 116.449202335"
31914617,237742371,Chaoyang,Entire home/apt,398,3,2,5/4/2019,0.29,6,365,9/23/2019,Beijing,China,"39.8680171407, 116.453504135"
31937449,21086368,Chaoyang,Entire home/apt,398,1,22,9/19/2019,2.77,11,358,9/23/2019,Beijing,China,"39.9950165141, 116.46685494"
31980604,119734476,Chaoyang,Entire home/apt,789,1,0,,,5,179,9/23/2019,Beijing,China,"39.9209971679, 116.530057336"
32011090,212174577,Chaoyang,Entire home/apt,425,1,86,9/18/2019,10.98,8,338,9/23/2019,Beijing,China,"39.9364413978, 116.455307341"
32340544,217307278,Chaoyang,Entire home/apt,469,1,2,6/24/2019,0.59,2,352,9/23/2019,Beijing,China,"39.9236947815, 116.48624696"
32418686,223619500,Chaoyang,Entire home/apt,397,1,4,7/14/2019,0.98,5,120,9/23/2019,Beijing,China,"39.9284492828, 116.456516254"
32503271,144528236,Chaoyang,Entire home/apt,455,1,6,8/25/2019,1.25,6,173,9/23/2019,Beijing,China,"40.0010819535, 116.37539859"
32544615,170881661,Chaoyang,Entire home/apt,320,1,13,9/6/2019,1.82,4,78,9/23/2019,Beijing,China,"39.9280459975, 116.517800338"
32643509,39668241,Chaoyang,Private room,164,2,36,9/13/2019,5.14,1,1,9/23/2019,Beijing,China,"39.9798100896, 116.43735655"
32658174,66019179,Chaoyang,Private room,299,1,1,5/25/2019,0.24,1,160,9/23/2019,Beijing,China,"39.8934880426, 116.469747355"
32738180,231956268,Chaoyang,Entire home/apt,498,5,32,8/27/2019,4.68,13,359,9/23/2019,Beijing,China,"40.0061519348, 116.372014307"
32753892,219817944,Chaoyang,Entire home/apt,448,1,28,9/17/2019,4.18,14,217,9/23/2019,Beijing,China,"39.9287383939, 116.455441883"
32878526,205007211,Chaoyang,Entire home/apt,377,1,4,8/25/2019,0.68,2,365,9/23/2019,Beijing,China,"39.9727773484, 116.392084618"
32933753,245666966,Chaoyang,Private room,170,1,15,8/26/2019,2.49,1,0,9/23/2019,Beijing,China,"39.9652016482, 116.395403912"
32963863,196717222,Chaoyang,Private room,370,1,6,8/25/2019,1.05,3,362,9/23/2019,Beijing,China,"39.954398069, 116.496384691"
32967742,248124685,Chaoyang,Shared room,128,1,0,,,1,89,9/23/2019,Beijing,China,"39.9098393556, 116.508202613"
32969750,155468664,Chaoyang,Entire home/apt,498,1,3,8/26/2019,0.51,5,166,9/23/2019,Beijing,China,"39.9675069022, 116.399167305"
32999832,174906416,Chaoyang,Shared room,92,1,7,9/8/2019,1.14,3,365,9/23/2019,Beijing,China,"40.0038235821, 116.477181606"
33025481,243447791,Chaoyang,Shared room,99,1,0,,,8,364,9/23/2019,Beijing,China,"39.9352811827, 116.455776497"
33048694,191765981,Chaoyang,Shared room,92,1,1,3/17/2019,0.16,6,4,9/23/2019,Beijing,China,"39.868390958, 116.485325451"
33102282,173008334,Chaoyang,Entire home/apt,589,1,2,5/2/2019,0.35,7,365,9/23/2019,Beijing,China,"39.9172675426, 116.440883466"
33143591,249551866,Chaoyang,Private room,192,1,0,,,2,82,9/23/2019,Beijing,China,"39.9167023874, 116.590511278"
33151496,109123915,Chaoyang,Entire home/apt,548,3,0,,,1,0,9/23/2019,Beijing,China,"39.8961334934, 116.493159855"
33168302,149557113,Chaoyang,Shared room,170,1,1,8/20/2019,0.86,1,247,9/23/2019,Beijing,China,"39.990103813, 116.469470004"
33215888,86469720,Chaoyang,Private room,298,1,0,,,2,365,9/23/2019,Beijing,China,"39.9329252557, 116.456332454"
33258576,250443073,Chaoyang,Private room,363,3,0,,,1,89,9/23/2019,Beijing,China,"39.9689380841, 116.450220482"
33277855,26610023,Chaoyang,Entire home/apt,583,2,9,9/14/2019,1.69,1,266,9/23/2019,Beijing,China,"39.9709151634, 116.484959137"
33323282,239397074,Chaoyang,Entire home/apt,299,2,15,9/16/2019,3,9,85,9/23/2019,Beijing,China,"39.9072191855, 116.556306599"
33323682,239397074,Chaoyang,Entire home/apt,299,2,11,9/15/2019,2.01,9,87,9/23/2019,Beijing,China,"39.9075560415, 116.55485415"
33330733,244889189,Chaoyang,Private room,178,3,4,8/25/2019,0.7,15,180,9/23/2019,Beijing,China,"39.9103841462, 116.500084068"
33412583,146985227,Chaoyang,Entire home/apt,619,20,13,9/11/2019,2.18,6,144,9/23/2019,Beijing,China,"39.923500591, 116.478958956"
33418312,123737194,Chaoyang,Private room,191,2,12,9/9/2019,2.09,6,79,9/23/2019,Beijing,China,"39.8913830638, 116.475034325"
33475652,180808409,Chaoyang,Entire home/apt,397,1,17,9/16/2019,2.98,1,262,9/23/2019,Beijing,China,"39.9092635401, 116.477109214"
33478174,246126880,Chaoyang,Private room,199,1,1,4/16/2019,0.19,7,361,9/23/2019,Beijing,China,"39.9247620833, 116.61991679"
33479079,200365845,Chaoyang,Private room,156,1,17,9/5/2019,3.04,1,262,9/23/2019,Beijing,China,"39.9285608073, 116.495467939"
33509319,89849948,Chaoyang,Entire home/apt,398,1,50,9/1/2019,8.62,15,66,9/23/2019,Beijing,China,"39.9293833961, 116.444123512"
33530750,18072425,Chaoyang,Private room,156,2,6,8/20/2019,1.03,1,45,9/23/2019,Beijing,China,"39.9257040193, 116.464258614"
33537785,142539939,Chaoyang,Entire home/apt,199,1,2,4/7/2019,0.35,6,358,9/23/2019,Beijing,China,"39.8987320407, 116.549488684"
33607868,36837475,Chaoyang,Private room,448,1,0,,,1,89,9/23/2019,Beijing,China,"39.9658103928, 116.493768427"
33633208,21086368,Chaoyang,Entire home/apt,526,1,8,8/3/2019,1.41,11,129,9/23/2019,Beijing,China,"40.0002688722, 116.47515362"
33689845,251464276,Chaoyang,Entire home/apt,660,1,1,8/21/2019,0.88,8,365,9/23/2019,Beijing,China,"39.9117182152, 116.471165672"
33697794,204662405,Chaoyang,Entire home/apt,270,1,1,5/4/2019,0.21,9,334,9/23/2019,Beijing,China,"39.9127415727, 116.611545846"
33725961,26469559,Chaoyang,Private room,177,7,0,,,1,0,9/23/2019,Beijing,China,"39.9678267037, 116.443430864"
33759026,251289870,Chaoyang,Entire home/apt,397,1,6,8/27/2019,1.29,10,181,9/23/2019,Beijing,China,"39.8716562041, 116.446746217"
33764712,213511602,Chaoyang,Entire home/apt,498,1,9,9/13/2019,1.64,4,356,9/23/2019,Beijing,China,"39.8957103398, 116.504194239"
33843987,254019686,Chaoyang,Shared room,92,1,6,8/28/2019,1.11,3,352,9/23/2019,Beijing,China,"39.9865747053, 116.479006877"
33859089,58598271,Chaoyang,Entire home/apt,398,1,20,9/9/2019,3.68,4,173,9/23/2019,Beijing,China,"39.9226423201, 116.476239301"
33868263,253033952,Chaoyang,Entire home/apt,270,1,7,9/5/2019,1.46,15,339,9/23/2019,Beijing,China,"39.8997290154, 116.550045999"
33869382,217865697,Chaoyang,Private room,85,1,12,9/15/2019,2.22,2,355,9/23/2019,Beijing,China,"39.9576782751, 116.498836759"
33899429,252553526,Chaoyang,Private room,270,1,2,6/2/2019,0.49,9,90,9/23/2019,Beijing,China,"39.9075073781, 116.57505768"
33950843,248946094,Chaoyang,Entire home/apt,292,1,2,5/6/2019,0.41,8,365,9/23/2019,Beijing,China,"39.9104733184, 116.577204791"
33955109,256324259,Chaoyang,Private room,277,1,2,6/24/2019,0.42,1,177,9/23/2019,Beijing,China,"39.9928531967, 116.455962182"
33973102,51058919,Chaoyang,Private room,199,1,27,9/21/2019,5.51,1,75,9/23/2019,Beijing,China,"39.9212404675, 116.46258009"
34008041,203222407,Chaoyang,Shared room,121,1,0,,,4,266,9/23/2019,Beijing,China,"39.8529083946, 116.565815673"
34012764,43427271,Chaoyang,Private room,241,3,3,8/28/2019,0.61,1,0,9/23/2019,Beijing,China,"39.91781142, 116.478730678"
34015294,229146427,Chaoyang,Entire home/apt,441,1,1,5/1/2019,0.2,10,365,9/23/2019,Beijing,China,"39.8945849709, 116.494005621"
34067260,257258708,Chaoyang,Entire home/apt,498,1,11,8/6/2019,2.13,1,172,9/23/2019,Beijing,China,"39.9829986026, 116.469599096"
34083409,124507717,Chaoyang,Entire home/apt,697,1,1,5/4/2019,0.21,10,365,9/23/2019,Beijing,China,"39.8950937632, 116.483307694"
34142508,251289870,Chaoyang,Entire home/apt,319,1,6,9/6/2019,1.27,10,180,9/23/2019,Beijing,China,"39.8681056059, 116.453981578"
34215087,20788084,Chaoyang,Entire home/apt,697,1,2,9/14/2019,0.42,63,359,9/23/2019,Beijing,China,"39.9107048006, 116.449461873"
34219601,256216792,Chaoyang,Entire home/apt,526,2,1,7/22/2019,0.46,2,167,9/23/2019,Beijing,China,"39.9651641487, 116.450022648"
34221062,251935027,Chaoyang,Entire home/apt,341,1,10,9/5/2019,2.08,3,241,9/23/2019,Beijing,China,"39.9249749713, 116.599787351"
34234443,54436429,Chaoyang,Private room,327,1,0,,,254,333,9/23/2019,Beijing,China,"39.9114296348, 116.507536828"
34241629,255983084,Chaoyang,Shared room,99,1,1,5/26/2019,0.25,53,347,9/23/2019,Beijing,China,"39.906569456, 116.47590503"
34259912,258648191,Chaoyang,Entire home/apt,697,1,0,,,2,365,9/23/2019,Beijing,China,"39.912999321, 116.47824068"
34315996,146702064,Chaoyang,Private room,249,4,6,8/28/2019,2.14,6,360,9/23/2019,Beijing,China,"39.9218072609, 116.460254823"
34316917,8097080,Chaoyang,Entire home/apt,469,1,16,9/22/2019,3.72,3,162,9/23/2019,Beijing,China,"39.9202848118, 116.513591921"
34321345,214028845,Chaoyang,Private room,256,1,3,8/25/2019,0.62,8,327,9/23/2019,Beijing,China,"40.0346564048, 116.407031095"
34425163,41966800,Chaoyang,Private room,249,1,2,9/14/2019,2,6,359,9/23/2019,Beijing,China,"39.9630660363, 116.427126364"
34425353,255933593,Chaoyang,Entire home/apt,896,1,0,,,8,358,9/23/2019,Beijing,China,"39.9087824528, 116.563678144"
34429576,259487954,Chaoyang,Shared room,71,1,0,,,5,363,9/23/2019,Beijing,China,"39.8660898463, 116.453502504"
34465258,152980419,Chaoyang,Shared room,100,1,2,6/23/2019,0.49,2,52,9/23/2019,Beijing,China,"39.9879365732, 116.481815982"
34483092,253033952,Chaoyang,Entire home/apt,277,1,1,7/13/2019,0.41,15,365,9/23/2019,Beijing,China,"39.8986313206, 116.548211604"
34494462,195562359,Chaoyang,Private room,277,1,5,7/19/2019,1.58,1,71,9/23/2019,Beijing,China,"39.9337757427, 116.465301918"
34515201,221162076,Chaoyang,Entire home/apt,681,1,0,,,20,365,9/23/2019,Beijing,China,"39.9393934289, 116.448451535"
34543492,259278142,Chaoyang,Entire home/apt,569,1,1,8/19/2019,0.81,3,180,9/23/2019,Beijing,China,"40.0126882325, 116.469013831"
34721906,233552923,Chaoyang,Entire home/apt,256,1,0,,,20,365,9/23/2019,Beijing,China,"39.9250387882, 116.618876268"
34729733,261296430,Chaoyang,Entire home/apt,398,1,5,6/13/2019,1.23,1,150,9/23/2019,Beijing,China,"39.9023466204, 116.461031911"
34849938,24311064,Chaoyang,Private room,348,1,0,,,4,343,9/23/2019,Beijing,China,"39.9284648314, 116.454009945"
34854668,53676984,Chaoyang,Private room,178,1,7,7/27/2019,1.84,1,63,9/23/2019,Beijing,China,"39.9312060955, 116.512993824"
34884323,154275603,Chaoyang,Entire home/apt,377,1,3,9/9/2019,0.96,8,334,9/23/2019,Beijing,China,"39.9656990396, 116.450129337"
34929100,111865490,Chaoyang,Entire home/apt,484,1,1,8/17/2019,0.77,20,358,9/23/2019,Beijing,China,"39.927290809, 116.511055667"
34949683,189874617,Chaoyang,Entire home/apt,626,1,1,6/25/2019,0.33,11,166,9/23/2019,Beijing,China,"39.9944638065, 116.464243751"
34978796,225877537,Chaoyang,Entire home/apt,292,1,1,6/8/2019,0.28,1,365,9/23/2019,Beijing,China,"40.0444391854, 116.415902942"
34986738,262169312,Chaoyang,Private room,996,1,1,9/7/2019,1,2,90,9/23/2019,Beijing,China,"39.8608227852, 116.499039741"
35021584,249942950,Chaoyang,Entire home/apt,398,1,3,8/24/2019,0.76,5,86,9/23/2019,Beijing,China,"39.931326246, 116.451608174"
35030399,95951798,Chaoyang,Entire home/apt,299,1,0,,,2,88,9/23/2019,Beijing,China,"40.03469727, 116.55652724"
35201747,231956268,Chaoyang,Entire home/apt,498,5,5,8/16/2019,1.33,13,356,9/23/2019,Beijing,China,"40.0068004211, 116.373325549"
35241954,255962732,Chaoyang,Private room,299,1,0,,,1,34,9/23/2019,Beijing,China,"39.8822320448, 116.48219687"
35277926,211238650,Chaoyang,Entire home/apt,441,5,1,7/4/2019,0.36,11,348,9/23/2019,Beijing,China,"39.890755586, 116.446025993"
35340964,235803820,Chaoyang,Entire home/apt,454,1,21,9/21/2019,5.68,9,179,9/23/2019,Beijing,China,"39.9379490218, 116.448624275"
35427793,266492913,Chaoyang,Entire home/apt,889,1,7,8/23/2019,2.21,5,356,9/23/2019,Beijing,China,"39.9105459619, 116.517557681"
35441572,259149488,Chaoyang,Entire home/apt,697,1,3,8/29/2019,0.96,25,365,9/23/2019,Beijing,China,"39.9710319236, 116.403539223"
35471672,257490421,Chaoyang,Entire home/apt,427,1,23,9/23/2019,6.45,2,62,9/23/2019,Beijing,China,"39.8691011036, 116.442773133"
35503222,19810311,Chaoyang,Private room,128,1,2,8/25/2019,1.71,5,365,9/23/2019,Beijing,China,"39.9184796783, 116.478116061"
35519600,250526093,Chaoyang,Entire home/apt,434,1,4,9/6/2019,1.62,13,174,9/23/2019,Beijing,China,"39.9003596315, 116.485543557"
35586252,166522639,Chaoyang,Private room,100,2,0,,,12,179,9/23/2019,Beijing,China,"39.9104759595, 116.513053833"
35617365,115153052,Chaoyang,Private room,299,1,11,9/22/2019,5.16,7,170,9/23/2019,Beijing,China,"39.9807611708, 116.376799612"
35718605,268681334,Chaoyang,Private room,163,1,0,,,1,0,9/23/2019,Beijing,China,"39.9131357534, 116.487988956"
35729949,212174577,Chaoyang,Entire home/apt,519,1,35,9/23/2019,10.4,8,346,9/23/2019,Beijing,China,"39.9265145252, 116.455238923"
35760837,184024249,Chaoyang,Entire home/apt,398,1,3,9/6/2019,1.34,4,86,9/23/2019,Beijing,China,"39.8706722201, 116.451111917"
35808830,255983084,Chaoyang,Shared room,99,1,4,8/29/2019,1.29,53,73,9/23/2019,Beijing,China,"39.9081612228, 116.477150162"
35831817,110640099,Chaoyang,Shared room,263,1,0,,,1,90,9/23/2019,Beijing,China,"39.9186638389, 116.503724616"
35890689,255983084,Chaoyang,Shared room,99,1,1,6/28/2019,0.34,53,73,9/23/2019,Beijing,China,"39.9091675988, 116.476711051"
35918129,230114738,Chaoyang,Entire home/apt,1088,1,4,9/5/2019,1.85,28,363,9/23/2019,Beijing,China,"39.9843285181, 116.478987363"
35931364,270007474,Chaoyang,Shared room,78,1,1,8/17/2019,0.79,2,361,9/23/2019,Beijing,China,"39.9203973649, 116.611617199"
36047258,267792249,Chaoyang,Private room,292,1,0,,,27,365,9/23/2019,Beijing,China,"39.8986007491, 116.549035288"
36051432,271219787,Chaoyang,Private room,299,1,11,9/2/2019,4.07,1,179,9/23/2019,Beijing,China,"39.9674362293, 116.386180754"
36082453,268542137,Chaoyang,Entire home/apt,681,1,3,8/6/2019,1.32,2,365,9/23/2019,Beijing,China,"39.9067422742, 116.470907703"
36106316,271597376,Chaoyang,Shared room,71,1,1,7/1/2019,0.35,3,109,9/23/2019,Beijing,China,"39.8682593801, 116.45359844"
36201670,270449855,Chaoyang,Private room,171,1,1,8/12/2019,0.68,26,90,9/23/2019,Beijing,China,"39.8881071202, 116.46895871"
36243816,169233777,Chaoyang,Entire home/apt,590,1,3,9/1/2019,1.55,50,357,9/23/2019,Beijing,China,"39.9198174178, 116.572885299"
36292534,272932083,Chaoyang,Entire home/apt,312,1,11,8/28/2019,4.02,2,0,9/23/2019,Beijing,China,"39.9869069869, 116.471630645"
36327049,239487940,Chaoyang,Entire home/apt,853,1,2,7/26/2019,0.9,3,362,9/23/2019,Beijing,China,"39.9095879784, 116.491021909"
36338023,10702157,Chaoyang,Entire home/apt,313,1,1,9/13/2019,1,8,348,9/23/2019,Beijing,China,"39.9201934492, 116.437718299"
36395117,215586339,Chaoyang,Entire home/apt,690,1,1,7/14/2019,0.41,2,365,9/23/2019,Beijing,China,"39.8707429363, 116.449165808"
36409305,269339877,Chaoyang,Entire home/apt,597,1,4,9/14/2019,1.6,9,365,9/23/2019,Beijing,China,"39.9703606194, 116.403720425"
36459936,274122606,Chaoyang,Private room,1060,1,0,,,2,363,9/23/2019,Beijing,China,"39.9027223619, 116.555201595"
36485185,147567076,Chaoyang,Entire home/apt,697,1,7,9/9/2019,3.44,13,362,9/23/2019,Beijing,China,"39.8684465185, 116.454724388"
36602631,249942950,Chaoyang,Entire home/apt,498,1,4,9/13/2019,1.67,5,85,9/23/2019,Beijing,China,"39.9283418313, 116.457142716"
36609460,76686499,Chaoyang,Private room,171,1,9,8/31/2019,3.7,6,355,9/23/2019,Beijing,China,"40.0115978167, 116.467282706"
36613713,54405176,Chaoyang,Entire home/apt,789,1,8,9/22/2019,3.64,3,154,9/23/2019,Beijing,China,"39.8723305201, 116.497245491"
36656211,113761530,Chaoyang,Private room,298,2,2,9/5/2019,0.88,4,356,9/23/2019,Beijing,China,"39.9313647446, 116.45712067"
36674047,258534938,Chaoyang,Entire home/apt,590,5,5,7/26/2019,2.11,9,90,9/23/2019,Beijing,China,"39.8913580432, 116.445862203"
36674883,235852975,Chaoyang,Entire home/apt,398,1,6,9/15/2019,3.1,1,167,9/23/2019,Beijing,China,"39.8998944588, 116.547977392"
36718182,271724324,Chaoyang,Entire home/apt,569,1,3,8/23/2019,1.61,3,54,9/23/2019,Beijing,China,"39.9191164457, 116.464953227"
36734169,166522639,Chaoyang,Private room,206,1,9,9/3/2019,4.15,12,360,9/23/2019,Beijing,China,"39.9077538752, 116.507758377"
36755221,257490421,Chaoyang,Entire home/apt,398,1,16,9/23/2019,6.86,2,73,9/23/2019,Beijing,China,"39.8686831471, 116.44202211"
36853079,276999961,Chaoyang,Entire home/apt,597,1,0,,,2,89,9/23/2019,Beijing,China,"39.9051965454, 116.445030921"
36860096,111865490,Chaoyang,Entire home/apt,505,1,0,,,20,365,9/23/2019,Beijing,China,"39.9347359937, 116.51849173"
36892885,220235261,Chaoyang,Entire home/apt,796,2,3,8/26/2019,1.73,1,52,9/23/2019,Beijing,China,"39.9124185528, 116.4326201"
36953222,115251120,Chaoyang,Private room,156,1,8,9/21/2019,4.07,20,83,9/23/2019,Beijing,China,"39.9270272547, 116.62001989"
